Name,City,State,Longitude,Latitude
CAPITAL CENTER BUILDING,TALLAHASSEE,FL,-84.364006,30.459705
THE HOUSE OFFICE BUILDING,TALLAHASSEE,FL,-84.2815827,30.4389163
GARREY CARRUTHERS BUILDING - WEST COMPLEX,SANTA FE,NM,-105.9838579,35.657102
DEIGHTLER ARMORY,COLUMBUS,OH,-83.0675919,40.0894732
WASHINGTON STATE DEPARTMENT OF ECOLOGY,LACEY,WA,-122.808651,47.047597
OFFICE OF STATE BUILDINGS,BATON ROUGE,LA,-91.1877336,30.4638257
POTTER COUNTY COURTS BUILDING,AMARILLO,TX,-101.8341088,35.2079029
CROSS CREEK BUSINESS CENTER 8505,AUSTIN,TX,-97.6759316,30.3401156
KENTUCKY COURT OF APPEALS BUILDING,FRANKFORT,KY,-84.817763,38.173003
930 WILDWOOD DRIVE,JEFFERSON CITY,MO,-92.2475065,38.5710253
920 WILDWOOD DRIVE,JEFFERSON CITY,MO,-92.2472884,38.5722325
THE WILDWOOD COMPLEX,JEFFERSON CITY,MO,-92.247146,38.5741009
HARRY S TRUMAN STATE OFFICE BUILDING,JEFFERSON CITY,MO,-92.1761759,38.578779
LARSON BUILDING,TALLAHASSEE,FL,-84.2800842,30.4351532
COLORADO DEPARTMENT OF CORRECTIONS,COLORADO SPRINGS,CO,-104.7937577,38.7986615
DEPARTMENT OF BUSINESS REGULATION,TALLAHASSEE,FL,-84.2874783,30.4662113
STATE OFFICE BUILDING,DENVER,CO,-104.9844297,39.7403556
JEFFERSON BUILDING,OLYMPIA,WA,-122.895484,47.0381324
WASHINGTON DEPARTMENT OF FINANCIAL INSTITUTIONS,TUMWATER,WA,-122.908549,46.985867
NEBRASKA WORK FORCE BUILDING,LINCOLN,NE,-96.6978101,40.8084458
GENERAL EXECUTIVE FACILITY - BUILDING 2,MADISON,WI,-89.380314,43.075456
SILVERLAKE COMPLEX,FRANKFORT,KY,-84.8187928,38.2106001
PUBLIC UTILITIES COMMISSION,AUGUSTA,ME,-69.7821482,44.304028
PLAZA FIVE FIFTY FIVE,SACRAMENTO,CA,-121.500414,38.579188
EMPLOYMENT SECURITY BUILDING,JEFFERSON CITY,MO,-92.1722776,38.5700846
MISSOURI DEPARTMENT OF CONSERVATION,JEFFERSON CITY,MO,-92.2285092,38.5939697
JOHN O MORTON BUILDING,CONCORD,NH,-71.519671,43.213103
NASH BUILDING,CONCORD,NH,-71.5338823,43.1766494
CLAUDE DENSON PEPPER BUILDING,TALLAHASSEE,FL,-84.2825033,30.4360486
CENTENNIAL BUILDING,DENVER,CO,-104.98546,39.7370879
1616 OFFICE BUILDING,PHOENIX,AZ,-112.093869,33.449446
CIVIC CENTER PLAZA,DENVER,CO,-104.9865606,39.7412599
GENERAL EXECUTIVE FACILITY - BUILDING 3,MADISON,WI,-89.379623,43.07513
WASHINGTON STATE DEPARTMENT OF LOTTERY,OLYMPIA,WA,-122.891985,47.046183
WASHINGTON DEPARTMENT OF PERSONNEL,OLYMPIA,WA,-122.901894,47.043387
WASHINGTON STATE HIGHER EDUCATION COORDINATING BOARD,OLYMPIA,WA,-122.914158,47.026404
EMPLOYMENT SECURITY BUILDING,OLYMPIA,WA,-122.8990845,47.0342387
WALKER BUILDING,CONCORD,NH,-71.549701,43.19813
ARCHIVES BUILDING,CONCORD,NH,-71.5487352,43.1956229
ROSEDALE CORPORATE PLAZA,ROSEVILLE,MN,-93.193951,45.021224
FIRE MARSHALL OFFICE,SHREVEPORT,LA,-93.751252,32.498458
COLORADO DEPARTMENT OF TRANSPORTATION BUILDING,DENVER,CO,-104.9383109,39.6923608
STATE JUDICIAL BUILDING,DENVER,CO,-104.9867444,39.7380133
MAGNOLIA CENTER TWO,TALLAHASSEE,FL,-84.2635089,30.4393024
30 ON THE SQUARE BUILDING,MADISON,WI,-89.3858525,43.0753983
RIVER PARK BUILDING,BOISE,ID,-116.217232,43.612975
GENERAL OFFICE BUILDING,DIMONDALE,MI,-84.665543,42.670927
WISCONSIN AIR SERVICES HANGARS,MADISON,WI,-89.3306939,43.1343997
TENNESSEE DEPARTMENT OF MILITARY - DOD,NASHVILLE,TN,-86.758149,36.098506
CRIMINAL JUSTICE CENTER BUILDING,MONTGOMERY,AL,-86.297636,32.374222
FORT KNOX BUILDING,TALLAHASSEE,FL,-84.2305294,30.4572912
COMMERCE PLACE,MALDEN,MA,-71.0683105,42.4255915
STATE LOTTERY COMMISSION,BRAINTREE,MA,-70.9766808,42.1836971
LASALLE BUILDING,BATON ROUGE,LA,-91.1889918,30.4528208
POYDRAS BUILDING,BATON ROUGE,LA,-91.1860894,30.4623148
DOUGLAS BUILDING,TALLAHASSEE,FL,-84.3585255,30.4770337
GRANDVIEW PLAZA,LANSING,MI,-84.5502361,42.7331873
JOHN A HANNAH BUILDING,LANSING,MI,-84.5608739,42.7330251
G MENNEN WILLIAMS BUILDING,LANSING,MI,-84.559363,42.733929
CAPITOL VIEW BUILDING,LANSING,MI,-84.5550597,42.7319913
WILLIAM SNODGRASS BUILDING,NASHVILLE,TN,-86.7849019,36.1638789
JOE M ANAYA MEMORIAL COMPLEX,SANTA FE,NM,-105.9575393,35.6760416
"BROADWAY EXECUTIVE PARK, BUILDING 6",OKLAHOMA CITY,OK,-97.516915,35.538845
LOWELL THOMAS STATE OFFICE BUILDING,JACKSON,TN,-88.8161395,35.6099985
WOODDALE STATE OFFICE BUILDING,BATON ROUGE,LA,-91.114935,30.465122
CLAIBORNE BUILDING,BATON ROUGE,LA,-91.1886737,30.4598445
SYMPHONY TOWERS,SAN DIEGO,CA,-117.1578558,32.7180534
CALVET BUILDING,SACRAMENTO,CA,-121.4920954,38.5740718
BRIGADIER GENERAL RUSSELL G OBRIEN HALL - BUILDING 1-DOD,TACOMA,WA,-122.563365,47.1160521
ALEXANDRIA STATE OFFICE BUILDING,ALEXANDRIA,LA,-92.4489504,31.3081801
PIKE HALL BUILDING,SHREVEPORT,LA,-93.751264,32.5148846
MONTANA DEPARTMENT OF NATURAL RESOURCES,HELENA,MT,-112.0119078,46.5895096
WASHINGTON SQUARE BUILDING,MADISON,WI,-89.3644632,43.0891433
MONTANA DEPARTMENT OF INSURANCE,HELENA,MT,-112.0310744,46.5948404
UNION STATION,WAUSAU,WI,-89.662798,44.959241
BEXAR COUNTY JUSTICE CENTER,SAN ANTONIO,TX,-98.4943596,29.4235403
BI-STATE JUSTICE BUILDING,TEXARKANA,TX,-94.0432549,33.4208535
SOUTH TEXAS COLLEGE OF LAW BUILDING,HOUSTON,TX,-95.3650311,29.7530396
CALIFORNIA DEPARTMENT OF TRANSPORTATION,SACRAMENTO,CA,-121.4934694,38.5750402
EARL WARREN BUILDING,SAN FRANCISCO,CA,-122.4178395,37.7807147
CENTRAL TREATMENT PLANT,BATON ROUGE,LA,-91.1902418,30.442625
PAVILLON OFFICE CENTER,COLUMBIA,SC,-81.0483947,34.009068
WEST COMPLEX - TONEY ANAYA BUILDING,SANTA FE,NM,-105.9825548,35.6582643
CENTRAL COMPLEX - CONCHA ORTIZ Y PINO BUILDING,SANTA FE,NM,-105.9420171,35.6829298
LEE SHERMAN DREYSUS STATE OFFICE BUILDING,WAUKESHA,WI,-88.2296189,43.0143867
WISCONSIN ARMY NATIONAL GUARD JFHQ,MADISON,WI,-89.331207,43.130475
TENNEY BUILDING,MADISON,WI,-89.3819918,43.0750303
SCOTT HART BUILDING,HELENA,MT,-112.016984,46.5871954
DEPARTMENT OF PUBLIC HEALTH AND HUMAN SERVICES,HELENA,MT,-112.0141692,46.5855807
FORT WORTH STATE BUILDING,FORT WORTH,TX,-97.305522,32.672686
JOE SERNA JUNIOR BUILDING,SACRAMENTO,CA,-121.4916807,38.5817907
MARK SANDERS CAREER CENTER,SACRAMENTO,CA,-121.4455451,38.54745
FRENCH PARK PLACE,SANTA ANA,CA,-117.8652315,33.7530984
STATE COURT OF APPEALS BUILDING,VENTURA,CA,-119.2974301,34.279209
EAST COMPLEX - LAMY BUILDING,SANTA FE,NM,-105.9378812,35.6830721
PUBLIC SERVICE BUILDING,SALEM,OR,-123.0286876,44.9392634
SOUTHWESTERN BELL BUILDING,OKLAHOMA CITY,OK,-97.5165608,35.4742403
UTAH STATE DEPARTMENT OF VETERAN AFFAIRS OFFICE,SALT LAKE CITY,UT,-111.840434,40.757963
CLARK BUILDING,MILWAUKEE,WI,-87.9199806,43.0386102
ARAX-27,WAUKESHA,WI,-88.2553399,43.0419849
GRANT PLAZA,AUSTIN,TX,-97.7368156,30.2659304
TEXAS STATE BANKING COMMISSION BUILDING,AUSTIN,TX,-97.7501306,30.291353
JOHN H REAGAN BUILDING,AUSTIN,TX,-97.7404241,30.2765858
CAPITOL CENTRE,SACRAMENTO,CA,-121.4864379,38.5775219
JESSE M UNRUH BUILDING,SACRAMENTO,CA,-121.4951638,38.5778116
THE 324,SALT LAKE CITY,UT,-111.8887313,40.7623121
SHEPHERD MALL,OKLAHOMA CITY,OK,-97.5547101,35.4945219
DEPARTMENT OF HUMAN SERVICES,SALT LAKE CITY,UT,-111.8960401,40.7719824
UTAH STATE OFFICE OF EDUCATION,SALT LAKE CITY,UT,-111.8837262,40.7581859
ANDERSON HOUSE OFFICE BUILDING,LANSING,MI,-84.55367,42.734677
SOLDIERS AND SAILORS MEMORIAL BUILDING,PIERRE,SD,-100.347227,44.366205
RATCLIFFE BUILDING,RICHMOND,VA,-77.5465752,37.6029783
JOHN H WINTERS BUILDING,AUSTIN,TX,-97.7306548,30.3160171
CENTRAL SERVICES ANNEX,AUSTIN,TX,-97.7367221,30.2749409
DEWITT CARLOCK GREER BUILDING,AUSTIN,TX,-97.7402611,30.2723093
WEST COMPLEX - HUMAN SERVICES FIELD OFFICE (T-187) BUILDING,SANTA FE,NM,-105.9820433,35.6562572
THE SCOTT MATHESON COURTHOUSE,SALT LAKE CITY,UT,-111.8887432,40.7594735
THE DRAPER NATIONAL GUARD COMPLEX,DRAPER,UT,-111.889743,40.516152
SOUTH CAROLINA FORESTRY COMMISSION,COLUMBIA,SC,-81.1278814,34.0800702
CENTER FOR INNOVATIVE TECHNOLOGY BUILDING COMPLEX,HERNDON,VA,-77.4200488,38.963978
CAPITOL BOULEVARD BUILDING,NASHVILLE,TN,-86.782132,36.163268
OREGON LIQUOR CONTROL COMMISSION BUILDING,MILWAUKIE,OR,-122.6411301,45.4570012
WILLIAM B TRAVIS BUILDING,AUSTIN,TX,-97.7379941,30.2788981
JAMES E RUDDER BUILDING,AUSTIN,TX,-97.7395578,30.2720903
TOM C CLARK BUILDING,AUSTIN,TX,-97.7416031,30.2758254
ROBERTSON BUILDING,SALEM,OR,-123.0265368,44.937167
PANHANDLE STATE OFFICE COMPLEX,SCOTTSBLUFF,NE,-103.678939,41.891974
RIVERVIEW SQUARE,EAST HARTFORD,CT,-72.662998,41.767578
STATE OFFICE BUILDING,HARTFORD,CT,-72.6895691,41.764103
SOUTH CAROLINA EMPLOYMENT SECURITY COMMISSION,COLUMBIA,SC,-81.0418111,34.0040797
STATE LOTTERY BUILDING,SALEM,OR,-123.0025882,44.9277354
SOUTH CAROLINA SUPREME COURT,COLUMBIA,SC,-81.0324709,34.0019618
SOUTH CAROLINA DEPARTMENT OF TRANSPORTATION,COLUMBIA,SC,-81.035773,33.9966232
SUPREME COURT BUILDING,NASHVILLE,TN,-86.7848378,36.1649466
DEPARTMENT OF FORESTRY,CHARLOTTESVILLE,VA,-78.5315529,38.0222885
CITY CENTER,NASHVILLE,TN,-86.7812696,36.1642136
ALCOHOL AND BEVERAGE CONTROL,CHARLESTON,WV,-81.566026,38.295289
WILLIAM P CLEMENTS BUILDING,AUSTIN,TX,-97.7423636,30.2779375
ROBERT E JOHNSON BUILDING,AUSTIN,TX,-97.738731,30.277157
PHOENIX MUTUAL LIFE INSURANCE COMPANY BUILDING,HARTFORD,CT,-72.6786231,41.7632018
CARLSON OFFICE BUILDING,FARGO,ND,-96.830786,46.858868
LEGISLATIVE OFFICE BUILDING,HARTFORD,CT,-72.684471,41.764001
EMPLOYMENT BUILDING,SALEM,OR,-123.0284338,44.9441091
WEST VIRGINA OFFICES OF THE INSURANCE COMMISSIONER,CHARLESTON,WV,-81.62512,38.350365
OLD DIAMOND BUILDING,CHARLESTON,WV,-81.6326853,38.3508941
MICHIGAN STATE POLICE,EAST LANSING,MI,-84.4942999,42.7278075
BRANDYWINE VI,LAFAYETTE,LA,-92.0192802,30.1793055
KINGSTREE BUILDING,COLUMBIA,SC,-81.1216678,34.0366369
WILLIAM P HOBBY BUILDING TOWER II,AUSTIN,TX,-97.746345,30.266732
BUILDING 35,BISMARCK,ND,-100.8174022,46.8122126
GOLDS BUILDING,LINCOLN,NE,-96.7058662,40.8133176
LEGISLATIVE PLAZA - WAR MEMORIAL BUILDING,NASHVILLE,TN,-86.7835848,36.1641535
FINANCE DIVISION,CHARLESTON,WV,-81.608737,38.336586
RACHEL JACKSON BUILDING,NASHVILLE,TN,-86.7827738,36.1651516
CITIZENS PLAZA BUILDING,NASHVILLE,TN,-86.7808521,36.1659962
WILLIAM P HOBBY BUILDING TOWER I,AUSTIN,TX,-97.746512,30.266398
WILLIAM P HOBBY BUILDING TOWER III,AUSTIN,TX,-97.74688,30.266476
DEPARTMENT OF STATE HEALTH AND HUMAN SERVICES - ANNEX,AUSTIN,TX,-97.737531,30.312685
SYSTEM OFFICE,HARTFORD,CT,-72.7014529,41.7718901
APPELLATE COURT BUILDING,HARTFORD,CT,-72.678192,41.762947
OFFICE OF THE CHIEF STATES ATTORNEY,ROCKY HILL,CT,-72.6749622,41.6531732
MAINE DEPARTMENT OF HEALTH AND HUMAN SERVICES,AUGUSTA,ME,-69.780918,44.3055842
FLAGG / DRUMMER BUILDING HALLOWELL MAIN,HALLOWELL,ME,-69.7964204,44.2932068
DEPARTMENT OF ADMINISTRATION BUILDING,MADISON,WI,-89.3796153,43.073412
STATE CAPITOL ANNEX BUILDING,DENVER,CO,-104.9852963,39.7381117
1700 BROADWAY,DENVER,CO,-104.986891,39.7435795
NORTH COUNTY COMPLEX - BUILDING 158,HAUPPAUGE,NY,-73.232516,40.825545
ONE BROADWAY CENTER,SCHENECTADY,NY,-73.942976,42.811733
GRIMES STATE OFFICE BUILDING,DES MOINES,IA,-93.5984765,41.5924851
LUCAS STATE OFFICE BUILDING,DES MOINES,IA,-93.6010701,41.5912394
JAMES A RHODES STATE OFFICE TOWER,COLUMBUS,OH,-82.9994422,39.9627113
280 PLAZA,COLUMBUS,OH,-83.0014614,39.967916
CHARLES D SHIPLEY BUILDING,COLUMBUS,OH,-83.0534914,39.9574934
SADOWSKI BUILDING,TALLAHASSEE,FL,-84.2317232,30.3863193
MYERS BUILDING,SPRINGFIELD,IL,-89.64952,39.801607
DEPARTMENT OF TRANSPORTATION ADMINISTRATION BUILDING,SPRINGFIELD,IL,-89.604727,39.776955
CONCORDIA COURT,SPRINGFIELD,IL,-89.638295,39.8081
SOUTH COMPLEX - PUBLIC HEALTH NURSES BUILDING,SANTA FE,NM,-105.9536103,35.6726196
SOUTH COMPLEX - HAROLD L RUNNELS BUILDING,SANTA FE,NM,-105.9556755,35.6720596
RETIREMENT SYSTEM OF ALABAMA BUILDING,MONTGOMERY,AL,-86.2993865,32.3756547
WALLACE STATE OFFICE BUILDING,DES MOINES,IA,-93.6070953,41.5921476
HOOVER BUILDING,DES MOINES,IA,-93.5989,41.590227
IOWA JUDICIAL BRANCH BUILDING,DES MOINES,IA,-93.60113,41.5883025
DEPARTMENT OF STATE HEALTH SERVICES BUILDING F100,AUSTIN,TX,-97.7353111,30.3191578
DEPARTMENT OF STATE HEALTH SERVICES MAIN G BUILDING,AUSTIN,TX,-97.7354203,30.3194376
DEPARTMENT OF STATE HEALTH SERVICES CARROLL VITAL RECORDS BUILDING,AUSTIN,TX,-97.7347897,30.3192579
DEPARTMENT OF STATE HEALTH SERVICES - SERVICE BUILDING,AUSTIN,TX,-97.7335383,30.3212758
WILLIAM G STRATTON BUILDING,SPRINGFIELD,IL,-89.6566712,39.7986079
PRESCOTT BLOOM BUILDING,SPRINGFIELD,IL,-89.6529169,39.7877553
ONE CONSTITUTION PLAZA,HARTFORD,CT,-72.670744,41.767763
LONDERGAN HALL,CONCORD,NH,-71.542605,43.197435
RETIREMENT SYSTEM OF ALABAMA PLAZA BUILDING,MONTGOMERY,AL,-86.2987639,32.3761497
RETIREMENT SYSTEM OF ALAMABA TOWER BUILDING,MONTGOMERY,AL,-86.3054585,32.379137
RETIREMENT SYSTEM OF ALABAMA UNION BUILDING,MONTGOMERY,AL,-86.299555,32.3794648
INDUSTRIAL RELATIONS BUILDING,MONTGOMERY,AL,-86.3006478,32.3792673
JESSIE PARKER BUILDING,DES MOINES,IA,-93.6035499,41.593094
DALE L HENEGAR BUILDING,BISMARCK,ND,-100.7322893,46.8061723
JOSEPH H HARPER JR BUILDING,NEW BRITAIN,CT,-72.779055,41.664378
CENTURY CENTER,BISMARCK,ND,-100.7666324,46.8388165
DEPARTMENT OF STATE HEALTH SERVICES TOWER BUILDING,AUSTIN,TX,-97.734992,30.3196276
DEPARTMENT OF STATE HEALTH SERVICES - MORETON BUILDING,AUSTIN,TX,-97.7359676,30.3191449
WYTHE BUILDING,RICHMOND,VA,-77.5483829,37.6036415
BIENVILLE STATE OFFICE BUILDING,BATON ROUGE,LA,-91.1863341,30.4529151
DEPARTMENT OF TRANSPORTATION BUILDING,BATON ROUGE,LA,-91.1776353,30.4592515
LEVEL 3,BATON ROUGE,LA,-91.094994,30.413631
CAPITOL ANNEX,BATON ROUGE,LA,-91.1891029,30.4568642
DEPARTMENT OF HEALTH AND HUMAN SERVICES BUILDING,MADISON,WI,-89.3816991,43.0719591
HALLOWELL STATE ANNEX - CLEVELAND BUILDING,HALLOWELL,ME,-69.7973768,44.2937419
FAIRVIEW PLAZA,CARSON CITY,NV,-119.7615573,39.1495747
THE ATRIUM BUILDING,LINCOLN,NE,-96.7032889,40.8127497
DEPARTMENT OF PUBLIC SAFETY,MIDDLETOWN,CT,-72.7276756,41.5691771
BANK OF NORTH DAKOTA,BISMARCK,ND,-100.7812948,46.805619
STATE OF CONNECTICUT DEPARTMENT OF LABOR BUILDING,WETHERSFIELD,CT,-72.6776653,41.7214064
VIRGINIA STATE POLICE ADMINISTRATIVE HEADQUARTERS,RICHMOND,VA,-77.5392795,37.4994362
WEST VIRGINIA CAPITOL COMPLEX BUILDING 4,CHARLESTON,WV,-81.609837,38.336877
JAMES K POLK BUILDING,NASHVILLE,TN,-86.7819632,36.1646785
SAM HOUSTON BUILDING,AUSTIN,TX,-97.738585,30.275204
MCCORMACK BUILDING,BOSTON,MA,-71.0624884,42.3596496
THE DEVONSHIRE,BOSTON,MA,-71.0576145,42.3581722
SALTONSTALL BUILDING,BOSTON,MA,-71.0622196,42.3606303
MAIN BUILDING,CONCORD,NH,-71.545663,43.199724
BAKER BUILDING,HALLOWELL,ME,-69.7967369,44.2913718
NASH SCHOOL BUILDING,AUGUSTA,ME,-69.7839131,44.3080142
BUILDING 316-DOD,BLACKSTONE,VA,-77.9697463,37.065
DEPARTMENT OF EMERGENCY MANAGEMENT,RICHMOND,VA,-77.5893369,37.4997584
JAMESTOWN SETTLEMENT,WILLIAMSBURG,VA,-76.783929,37.225885
VICTOR CENTER,LANSING,MI,-84.5518136,42.7350076
DEPARTMENT OF STATE HEALTH AND HUMAN SERVICES - HEADQUARTERS,AUSTIN,TX,-97.737687,30.312372
SUPREME COURT BUILDING,AUSTIN,TX,-97.7411385,30.2758022
SALUDA BUILDING,COLUMBIA,SC,-81.1215392,34.0332472
SOUTH CAROLINA STATE CAPITOL,COLUMBIA,SC,-81.0331292,34.0004104
GALVEZ BUILDING,BATON ROUGE,LA,-91.1853586,30.4528962
ARCHIVES BUILDING,BATON ROUGE,LA,-91.0979392,30.4146581
ADJUTANTS GENERAL OFFICE,CONCORD,NH,-71.512866,43.210502
DEPARTMENT OF HEALTH AND HUMAN SERVICES,LITTLE ROCK,AR,-92.2883561,34.7398757
RAGLAND BUILDING,LITTLE ROCK,AR,-92.2943842,34.7456181
MISSOURI COURT OF APPEALS,KANSAS CITY,MO,-94.5789742,39.0981833
ARKANSAS HIGHWAY DEPARTMENT,LITTLE ROCK,AR,-92.3825482,34.6712101
CONNECTICUT DEPARTMENT OF CORRECTIONS BUILDING,WETHERSFIELD,CT,-72.6722622,41.7260412
CONNECTICUT STATE DEPARTMENT OF TRANSPORTATION,NEWINGTON,CT,-72.7144865,41.6732906
165 CAPITOL,HARTFORD,CT,-72.6810106,41.762068
25 SIGOURNEY,HARTFORD,CT,-72.6940558,41.7626141
FINANCE BUILDING,HARRISBURG,PA,-76.881932,40.266108
IRVIS BUILDING,HARRISBURG,PA,-76.882038,40.264003
HEALTH AND WELFARE BUILDING,HARRISBURG,PA,-76.8824339,40.2674428
NORTH OFFICE BUILDING,HARRISBURG,PA,-76.8832677,40.2656669
LIVINGSTON BUILDING,BATON ROUGE,LA,-91.1864563,30.4637344
ROBERT J HART BUILDING,CONCORD,NH,-71.5327692,43.202388
BLAIRSTONE TOWERS,TALLAHASSEE,FL,-84.2486906,30.4261577
DEPARTMENT OF LABOR BUILDING,BATON ROUGE,LA,-91.1654126,30.4578932
WADE HAMPTON OFFICE BUILDING,COLUMBIA,SC,-81.0321376,33.9996453
ARKANSAS DEPARTMENT OF ENVIORNMENTAL CONTROL,NORTH LITTLE ROCK,AR,-92.347353,34.798973
ARKANSAS INSURANCE DEPARTMENT,LITTLE ROCK,AR,-92.2841171,34.7482724
RICHLAND BUILDING,COLUMBIA,SC,-81.0063619,34.0147963
SECRETARY OF STATE OFFICE BUILDING,HARTFORD,CT,-72.680236,41.76374
FLORIDA SUPREME COURT BUILDING,TALLAHASSEE,FL,-84.283603,30.4381216
CORDELL HULL BUILDING,NASHVILLE,TN,-86.7830656,36.1669095
KEYSTONE BUILDING,HARRISBURG,PA,-76.8836184,40.2663593
LABOR AND INDUSTRY BUILDING,HARRISBURG,PA,-76.8824625,40.2688961
EL PASO STATE OFFICE BUILDING,EL PASO,TX,-106.4872436,31.7629862
JUSTICE BUILDING AND STATE LIBRARY,HELENA,MT,-112.0139316,46.586288
FIRST NATIONAL BANK BUILDING,SAINT PAUL,MN,-93.0911972,44.9462711
DEPARTMENT OF NATURAL RESOURCES BUILDING,SPRINGFIELD,IL,-89.646566,39.840657
TAWES STATE OFFICE BUILDING,ANNAPOLIS,MD,-76.5035679,38.9854419
FISH AND GAME BUILDING,CONCORD,NH,-71.5192046,43.2160158
HAYDON BURNS BUILDING,TALLAHASSEE,FL,-84.2744941,30.4370256
WINEWOOD OFFICE COMPLEX,TALLAHASSEE,FL,-84.2510752,30.4218073
ARKANSAS DEPARTMENT OF CORRECTIONS ADMINISTRATION BUILDING,WHITE HALL,AR,-92.08121,34.226541
MISSISSIPPI DEPARTMENT OF UNEMPLOYMENT,JACKSON,MS,-90.1889676,32.3966605
STATE OF MICHIGAN BUILDING,JACKSON,MI,-84.402453,42.247834
ELLINGTON AGRICULTURAL CENTER,NASHVILLE,TN,-86.747193,36.063922
LEWIS HOUSE,RICHMOND,VA,-77.4314838,37.5384788
DARS ADMINISTRATION BUILDING,AUSTIN,TX,-97.7339761,30.316682
THOMAS JEFFERSON RUSK BUILDING,AUSTIN,TX,-97.7394529,30.2716955
CENTRAL SERVICES BUILDING,AUSTIN,TX,-97.7359518,30.2785211
WILLIAM ASHBY COMMUNITY AFFAIRS BUILDING,TRENTON,NJ,-74.7649308,40.2187298
WASHINGTON HALL,MONTGOMERY,AL,-86.0835019,32.3719944
UBS PLAZA OF TOWN SQUARE,SAINT PAUL,MN,-93.0947227,44.9482398
COLLINS BUILDING,TALLAHASSEE,FL,-84.2825697,30.4350116
DEPARTMENT OF LABOR,LITTLE ROCK,AR,-92.3884673,34.7533143
ELLIOTT BUILDING,TALLAHASSEE,FL,-84.2801381,30.4385499
FLETCHER BUILDING,TALLAHASSEE,FL,-84.2812373,30.4350153
EAST GRAND OFFICE PARK,DES MOINES,IA,-93.614521,41.5904418
RIDGELY BUILDING,SPRINGFIELD,IL,-89.6491074,39.7992687
JAMES R THOMPSON CENTER,CHICAGO,IL,-87.631729,41.885499
222 NORTH LASALLE,CHICAGO,IL,-87.633265,41.886882
MCLENNAN COUNTY COURTHOUSE,WACO,TX,-97.1336331,31.5574849
STATE INSURANCE ANNEX BUILDING,AUSTIN,TX,-97.7391095,30.2719439
PENN MUTUAL BUILDING,PHILADELPHIA,PA,-75.1502958,39.9474658
REDWOOD TOWER,BALTIMORE,MD,-76.6114506,39.2886209
DELAWARE YOUTH AND FAMILY CENTER,WILMINGTON,DE,-75.612895,39.749752
CARVEL STATE OFFICE BUILDING,WILMINGTON,DE,-75.5464292,39.7436115
DAVID J GOLDBERG TRANSPORTATION COMPLEX,TRENTON,NJ,-74.795929,40.257977
CCOC BUILDING 4050,TALLAHASSEE,FL,-84.2328208,30.3898615
EASLY BUILDING,TALLAHASSEE,FL,-84.2319438,30.3881925
GEORGE WASHINGTON CARVER STATE OFFICE BUILDING,JEFFERSON CITY,MO,-92.197048,38.581573
HIGHWAY AND TRANSPORTATION BUILDING,JEFFERSON CITY,MO,-92.1719046,38.5780716
OLD STATE OF ILLINOIS BUILDING,CHICAGO,IL,-87.63308,41.88494
ILLINOIS STATE REGIONAL OFFICE BUILDING,CHAMPAIGN,IL,-88.2396062,40.0877778
MISSISSIPPI DEPARTMENT OF HUMAN SERVICES,JACKSON,MS,-90.1784133,32.3076334
DEPARTMENT OF AGRICULTURE,HARRISBURG,PA,-76.881094,40.287422
SOUTH CAROLINA DEPARTMENT OF PUBLIC SAFETY - BUILDING D,BLYTHEWOOD,SC,-80.9731286,34.1788507
STATE OFFICE BUILDING,BISMARCK,ND,-100.7781996,46.8172054
DEPARTMENT OF LABOR,WILMINGTON,DE,-75.5196503,39.7623806
ELMER L ANDERSON HUMAN SERVICES BUILDING,SAINT PAUL,MN,-93.096956,44.9506424
HILL FARMS STATE TRANSPORTATION BUILDING,MADISON,WI,-89.4596901,43.0734447
INDIANA GOVERNMENT CENTER NORTH,INDIANAPOLIS,IN,-86.1648187,39.7690826
INDIANA GOVERNMENT CENTER SOUTH,INDIANAPOLIS,IN,-86.1641252,39.7679913
SULLIVAN CENTER,CHICAGO,IL,-87.627388,41.8814304
STATE POLICE BUILDING,DES PLAINES,IL,-87.8624456,42.0602243
APPELLATE COURT FIFTH DISTRICT BUILDING,MOUNT VERNON,IL,-88.9083376,38.3173202
BUILDING S-047-DOD,ANNVILLE,PA,-76.571009,40.42975
SAINT FRANCIS BARRACKS,SAINT AUGUSTINE,FL,-81.3098268,29.8877997
DEPARTMENT OF TRANSPORTATION BUILDING,HANOVER,MD,-76.6982404,39.1889903
DELAWARE DEPARTMENT OF JUSTICE,GEORGETOWN,DE,-75.3844279,38.6909523
BLUE HEN CORPORATE CENTER,DOVER,DE,-75.5025583,39.1523746
WILLIAM PENN BUILDING,DOVER,DE,-75.5356808,39.1724945
INDIANA GOVERNMENT CENTER SOUTH,INDIANAPOLIS,IN,-86.1662262,39.7680352
NEW HAMPSHIRE STATE HOSPITAL CAMPUS - JOHNSON HALL,CONCORD,NH,-71.5436031,43.1979574
HERNDON BUILDING,SPRINGFIELD,IL,-89.6497686,39.7987296
ILES PARK PLAZA - OFFICE OF THE AUDITOR GENERAL,SPRINGFIELD,IL,-89.6461143,39.7787995
ILLINOIS BUILDING,SPRINGFIELD,IL,-89.6474511,39.8008698
JEFFERSON WEST COMPLEX,SPRINGFIELD,IL,-89.6612709,39.8033792
MOTOR VEHICLE BUILDING,SACRAMENTO,CA,-121.492323,38.574725
PAN AMERICAN PLAZA - INDIANA SPORTS CORPORATION,INDIANAPOLIS,IN,-86.1614744,39.7636707
